"document","topic","gamma"
"2017:Lady Bird",4,0
"2017:Lady Bird",5,0
"2017:Lady Bird",6,0.036
"2017:Lady Bird",7,0
"2017:Lady Bird",8,0
"2017:Lady Bird",9,0
"2017:Lady Bird",10,0
"2017:Lady Bird",11,0
"2017:Lady Bird",12,0.016
"2017:Lady Bird",13,0
"2017:Lady Bird",14,0.016
"2017:Lady Bird",15,0
"2017:Lady Bird",16,0.028
"2017:Lady Bird",17,0
"2017:Lady Bird",18,0
"2017:Lady Bird",19,0
"2017:Lady Bird",20,0.008
"2017:Lady Bird",21,0
"2017:Lady Bird",22,0.236
"2017:Lady Bird",23,0.1
"2017:Lady Bird",24,0
"2017:Lady Bird",25,0
"2017:Lady Bird",26,0
"2017:Lady Bird",27,0
"2017:Lady Bird",28,0
"2017:Lady Bird",29,0.012
"2017:Lady Bird",30,0
"2017:Lady Bird",31,0.004
"2017:Lady Bird",32,0
"2017:Lady Bird",33,0
"2017:Lady Bird",34,0.056
"2017:Lady Bird",35,0
"2017:Lady Bird",36,0
"2017:Lady Bird",37,0.196
"2017:Lady Bird",38,0
"2017:Lady Bird",39,0
"2017:Lady Bird",40,0
"2017:Lady Bird",41,0.004
"2017:Lady Bird",42,0
"2017:Lady Bird",43,0.016
"2017:Lady Bird",44,0
"2017:Lady Bird",45,0
"2017:Lady Bird",46,0.236
"2017:Lady Bird",47,0
"2017:Lady Bird",48,0
"2017:Lady Bird",49,0.016
"2017:Lady Bird",50,0
"2017:The Post",1,0.368
"2017:The Post",2,0
"2017:The Post",3,0.009
"2017:The Post",4,0.018
"2017:The Post",5,0
"2017:The Post",6,0
"2017:The Post",7,0
"2017:The Post",8,0
"2017:The Post",9,0
"2017:The Post",10,0
"2017:The Post",11,0
"2017:The Post",12,0.03
"2017:The Post",13,0
"2017:The Post",14,0
"2017:The Post",15,0
"2017:The Post",16,0
"2017:The Post",17,0
"2017:The Post",18,0
"2017:The Post",19,0.005
"2017:The Post",20,0
"2017:The Post",21,0
"2017:The Post",22,0.103
"2017:The Post",23,0
"2017:The Post",24,0
"2017:The Post",25,0
"2017:The Post",26,0.03
"2017:The Post",27,0
"2017:The Post",28,0.026
"2017:The Post",29,0.069
"2017:The Post",30,0
"2017:The Post",31,0
"2017:The Post",32,0
"2017:The Post",33,0
"2017:The Post",34,0
"2017:The Post",35,0
"2017:The Post",36,0.018
"2017:The Post",37,0
"2017:The Post",38,0
"2017:The Post",39,0.005
"2017:The Post",40,0.214
"2017:The Post",41,0
"2017:The Post",42,0.035
"2017:The Post",43,0
"2017:The Post",44,0
"2017:The Post",45,0
"2017:The Post",46,0.005
"2017:The Post",47,0
"2017:The Post",48,0.026
"2017:The Post",49,0
"2017:The Post",50,0.026
"2017:The Shape of Water",1,0.003
"2017:The Shape of Water",2,0.009
"2017:The Shape of Water",3,0.015
"2017:The Shape of Water",4,0.012
"2017:The Shape of Water",5,0
"2017:The Shape of Water",6,0.047
"2017:The Shape of Water",7,0.009
"2017:The Shape of Water",8,0
"2017:The Shape of Water",9,0.07
"2017:The Shape of Water",10,0.082
"2017:The Shape of Water",11,0
"2017:The Shape of Water",12,0
"2017:The Shape of Water",13,0
"2017:The Shape of Water",14,0.003
"2017:The Shape of Water",15,0.187
"2017:The Shape of Water",16,0
"2017:The Shape of Water",17,0
"2017:The Shape of Water",18,0
"2017:The Shape of Water",19,0
"2017:The Shape of Water",20,0
"2017:The Shape of Water",21,0
"2017:The Shape of Water",22,0.204
"2017:The Shape of Water",23,0.062
"2017:The Shape of Water",24,0
"2017:The Shape of Water",25,0
"2017:The Shape of Water",26,0.006
"2017:The Shape of Water",27,0.041
"2017:The Shape of Water",28,0.053
"2017:The Shape of Water",29,0
"2017:The Shape of Water",30,0.006
"2017:The Shape of Water",31,0.003
"2017:The Shape of Water",32,0
"2017:The Shape of Water",33,0
"2017:The Shape of Water",34,0.018
"2017:The Shape of Water",35,0
"2017:The Shape of Water",36,0
"2017:The Shape of Water",37,0
"2017:The Shape of Water",38,0
"2017:The Shape of Water",39,0.015
"2017:The Shape of Water",40,0
"2017:The Shape of Water",41,0
"2017:The Shape of Water",42,0
"2017:The Shape of Water",43,0
"2017:The Shape of Water",44,0.041
"2017:The Shape of Water",45,0
"2017:The Shape of Water",46,0.003
"2017:The Shape of Water",47,0
"2017:The Shape of Water",48,0
"2017:The Shape of Water",49,0.099
"2017:The Shape of Water",50,0.003
"2017:Three Billboards Outside Ebbing, Missouri",1,0.003
"2017:Three Billboards Outside Ebbing, Missouri",2,0
"2017:Three Billboards Outside Ebbing, Missouri",3,0.106
"2017:Three Billboards Outside Ebbing, Missouri",4,0
"2017:Three Billboards Outside Ebbing, Missouri",5,0
"2017:Three Billboards Outside Ebbing, Missouri",6,0
"2017:Three Billboards Outside Ebbing, Missouri",7,0
"2017:Three Billboards Outside Ebbing, Missouri",8,0.044
"2017:Three Billboards Outside Ebbing, Missouri",9,0
"2017:Three Billboards Outside Ebbing, Missouri",10,0
"2017:Three Billboards Outside Ebbing, Missouri",11,0.031
"2017:Three Billboards Outside Ebbing, Missouri",12,0
"2017:Three Billboards Outside Ebbing, Missouri",13,0.016
"2017:Three Billboards Outside Ebbing, Missouri",14,0
"2017:Three Billboards Outside Ebbing, Missouri",15,0
"2017:Three Billboards Outside Ebbing, Missouri",16,0.003
"2017:Three Billboards Outside Ebbing, Missouri",17,0
"2017:Three Billboards Outside Ebbing, Missouri",18,0
"2017:Three Billboards Outside Ebbing, Missouri",19,0
"2017:Three Billboards Outside Ebbing, Missouri",20,0
"2017:Three Billboards Outside Ebbing, Missouri",21,0.068
"2017:Three Billboards Outside Ebbing, Missouri",22,0.314
"2017:Three Billboards Outside Ebbing, Missouri",23,0.042
"2017:Three Billboards Outside Ebbing, Missouri",24,0
"2017:Three Billboards Outside Ebbing, Missouri",25,0.101
"2017:Three Billboards Outside Ebbing, Missouri",26,0
"2017:Three Billboards Outside Ebbing, Missouri",27,0.034
"2017:Three Billboards Outside Ebbing, Missouri",28,0.008
"2017:Three Billboards Outside Ebbing, Missouri",29,0.005
"2017:Three Billboards Outside Ebbing, Missouri",30,0
"2017:Three Billboards Outside Ebbing, Missouri",31,0.044
"2017:Three Billboards Outside Ebbing, Missouri",32,0
"2017:Three Billboards Outside Ebbing, Missouri",33,0
"2017:Three Billboards Outside Ebbing, Missouri",34,0.086
"2017:Three Billboards Outside Ebbing, Missouri",35,0
"2017:Three Billboards Outside Ebbing, Missouri",36,0
"2017:Three Billboards Outside Ebbing, Missouri",37,0.016
"2017:Three Billboards Outside Ebbing, Missouri",38,0
"2017:Three Billboards Outside Ebbing, Missouri",39,0
"2017:Three Billboards Outside Ebbing, Missouri",40,0
"2017:Three Billboards Outside Ebbing, Missouri",41,0.062
"2017:Three Billboards Outside Ebbing, Missouri",42,0
"2017:Three Billboards Outside Ebbing, Missouri",43,0
"2017:Three Billboards Outside Ebbing, Missouri",44,0
"2017:Three Billboards Outside Ebbing, Missouri",45,0.003
"2017:Three Billboards Outside Ebbing, Missouri",46,0
"2017:Three Billboards Outside Ebbing, Missouri",47,0.003
"2017:Three Billboards Outside Ebbing, Missouri",48,0.003
"2017:Three Billboards Outside Ebbing, Missouri",49,0
"2017:Three Billboards Outside Ebbing, Missouri",50,0
"2018:A Star Is Born",1,0
"2018:A Star Is Born",2,0
"2018:A Star Is Born",3,0.019
"2018:A Star Is Born",4,0
"2018:A Star Is Born",5,0.22
"2018:A Star Is Born",6,0.114
"2018:A Star Is Born",7,0
"2018:A Star Is Born",8,0
"2018:A Star Is Born",9,0
"2018:A Star Is Born",10,0
"2018:A Star Is Born",11,0
"2018:A Star Is Born",12,0
"2018:A Star Is Born",13,0
"2018:A Star Is Born",14,0.268
"2018:A Star Is Born",15,0.04
"2018:A Star Is Born",16,0
"2018:A Star Is Born",17,0.021
"2018:A Star Is Born",18,0
"2018:A Star Is Born",19,0
"2018:A Star Is Born",20,0
"2018:A Star Is Born",21,0
"2018:A Star Is Born",22,0.141
"2018:A Star Is Born",23,0
"2018:A Star Is Born",24,0
"2018:A Star Is Born",25,0
"2018:A Star Is Born",26,0
"2018:A Star Is Born",27,0.003
"2018:A Star Is Born",28,0.059
"2018:A Star Is Born",29,0
"2018:A Star Is Born",30,0.006
"2018:A Star Is Born",31,0.003
"2018:A Star Is Born",32,0
"2018:A Star Is Born",33,0
"2018:A Star Is Born",34,0.053
"2018:A Star Is Born",35,0
"2018:A Star Is Born",36,0.008
"2018:A Star Is Born",37,0
"2018:A Star Is Born",38,0.011
"2018:A Star Is Born",39,0
"2018:A Star Is Born",40,0.003
"2018:A Star Is Born",41,0
"2018:A Star Is Born",42,0
"2018:A Star Is Born",43,0.008
"2018:A Star Is Born",44,0
"2018:A Star Is Born",45,0.014
"2018:A Star Is Born",46,0
"2018:A Star Is Born",47,0
"2018:A Star Is Born",48,0
"2018:A Star Is Born",49,0
"2018:A Star Is Born",50,0
"2018:Black Panther",1,0.013
"2018:Black Panther",2,0
"2018:Black Panther",3,0
"2018:Black Panther",4,0
"2018:Black Panther",5,0
"2018:Black Panther",6,0.043
"2018:Black Panther",7,0
"2018:Black Panther",8,0
"2018:Black Panther",9,0
"2018:Black Panther",10,0.284
"2018:Black Panther",11,0
"2018:Black Panther",12,0.072
"2018:Black Panther",13,0.005
"2018:Black Panther",14,0
"2018:Black Panther",15,0
"2018:Black Panther",16,0
"2018:Black Panther",17,0
"2018:Black Panther",18,0
"2018:Black Panther",19,0.005
"2018:Black Panther",20,0.013
"2018:Black Panther",21,0
"2018:Black Panther",22,0
"2018:Black Panther",23,0
"2018:Black Panther",24,0
"2018:Black Panther",25,0
"2018:Black Panther",26,0
"2018:Black Panther",27,0
"2018:Black Panther",28,0
"2018:Black Panther",29,0.094
"2018:Black Panther",30,0.022
"2018:Black Panther",31,0.034
"2018:Black Panther",32,0.089
"2018:Black Panther",33,0.009
"2018:Black Panther",34,0
"2018:Black Panther",35,0
"2018:Black Panther",36,0
"2018:Black Panther",37,0
"2018:Black Panther",38,0
"2018:Black Panther",39,0
"2018:Black Panther",40,0.026
"2018:Black Panther",41,0.005
"2018:Black Panther",42,0
"2018:Black Panther",43,0
"2018:Black Panther",44,0.022
"2018:Black Panther",45,0.119
"2018:Black Panther",46,0.013
"2018:Black Panther",47,0
"2018:Black Panther",48,0
"2018:Black Panther",49,0
"2018:Black Panther",50,0.119
"2018:BlacKkKlansman",1,0
"2018:BlacKkKlansman",2,0.012
"2018:BlacKkKlansman",3,0.193
"2018:BlacKkKlansman",4,0.008
"2018:BlacKkKlansman",5,0.01
"2018:BlacKkKlansman",6,0
"2018:BlacKkKlansman",7,0.023
"2018:BlacKkKlansman",8,0
"2018:BlacKkKlansman",9,0
"2018:BlacKkKlansman",10,0
"2018:BlacKkKlansman",11,0
"2018:BlacKkKlansman",12,0
"2018:BlacKkKlansman",13,0
"2018:BlacKkKlansman",14,0
"2018:BlacKkKlansman",15,0.106
"2018:BlacKkKlansman",16,0
"2018:BlacKkKlansman",17,0
"2018:BlacKkKlansman",18,0
"2018:BlacKkKlansman",19,0
"2018:BlacKkKlansman",20,0.099
"2018:BlacKkKlansman",21,0
"2018:BlacKkKlansman",22,0.093
"2018:BlacKkKlansman",23,0
"2018:BlacKkKlansman",24,0
"2018:BlacKkKlansman",25,0.006
"2018:BlacKkKlansman",26,0
"2018:BlacKkKlansman",27,0.052
"2018:BlacKkKlansman",28,0
"2018:BlacKkKlansman",29,0
"2018:BlacKkKlansman",30,0
"2018:BlacKkKlansman",31,0
"2018:BlacKkKlansman",32,0.027
"2018:BlacKkKlansman",33,0
"2018:BlacKkKlansman",34,0
"2018:BlacKkKlansman",35,0
"2018:BlacKkKlansman",36,0.195
"2018:BlacKkKlansman",37,0.012
"2018:BlacKkKlansman",38,0
"2018:BlacKkKlansman",39,0.004
"2018:BlacKkKlansman",40,0.143
"2018:BlacKkKlansman",41,0
"2018:BlacKkKlansman",42,0
"2018:BlacKkKlansman",43,0.002
"2018:BlacKkKlansman",44,0
"2018:BlacKkKlansman",45,0.004
"2018:BlacKkKlansman",46,0
"2018:BlacKkKlansman",47,0.002
"2018:BlacKkKlansman",48,0
"2018:BlacKkKlansman",49,0
"2018:BlacKkKlansman",50,0.002
"2018:Bohemian Rhapsody",1,0.032
"2018:Bohemian Rhapsody",2,0
"2018:Bohemian Rhapsody",3,0
"2018:Bohemian Rhapsody",4,0
"2018:Bohemian Rhapsody",5,0.008
"2018:Bohemian Rhapsody",6,0.003
"2018:Bohemian Rhapsody",7,0.003
"2018:Bohemian Rhapsody",8,0.057
"2018:Bohemian Rhapsody",9,0.03
"2018:Bohemian Rhapsody",10,0.008
"2018:Bohemian Rhapsody",11,0
"2018:Bohemian Rhapsody",12,0.003
"2018:Bohemian Rhapsody",13,0.02
"2018:Bohemian Rhapsody",14,0.346
"2018:Bohemian Rhapsody",15,0
"2018:Bohemian Rhapsody",16,0
"2018:Bohemian Rhapsody",17,0
"2018:Bohemian Rhapsody",18,0
"2018:Bohemian Rhapsody",19,0
"2018:Bohemian Rhapsody",20,0
"2018:Bohemian Rhapsody",21,0
"2018:Bohemian Rhapsody",22,0.206
"2018:Bohemian Rhapsody",23,0
"2018:Bohemian Rhapsody",24,0.012
"2018:Bohemian Rhapsody",25,0
"2018:Bohemian Rhapsody",26,0
"2018:Bohemian Rhapsody",27,0
"2018:Bohemian Rhapsody",28,0
"2018:Bohemian Rhapsody",29,0
"2018:Bohemian Rhapsody",30,0
"2018:Bohemian Rhapsody",31,0
"2018:Bohemian Rhapsody",32,0.01
"2018:Bohemian Rhapsody",33,0
"2018:Bohemian Rhapsody",34,0
"2018:Bohemian Rhapsody",35,0.086
"2018:Bohemian Rhapsody",36,0
"2018:Bohemian Rhapsody",37,0
"2018:Bohemian Rhapsody",38,0
"2018:Bohemian Rhapsody",39,0.044
"2018:Bohemian Rhapsody",40,0.069
"2018:Bohemian Rhapsody",41,0
"2018:Bohemian Rhapsody",42,0
"2018:Bohemian Rhapsody",43,0
"2018:Bohemian Rhapsody",44,0
"2018:Bohemian Rhapsody",45,0
"2018:Bohemian Rhapsody",46,0.047
"2018:Bohemian Rhapsody",47,0
"2018:Bohemian Rhapsody",48,0
"2018:Bohemian Rhapsody",49,0.01
"2018:Bohemian Rhapsody",50,0
"2018:Green Book",1,0
"2018:Green Book",2,0
"2018:Green Book",3,0
"2018:Green Book",4,0.204
"2018:Green Book",5,0
"2018:Green Book",6,0.016
"2018:Green Book",7,0
"2018:Green Book",8,0.004
"2018:Green Book",9,0
"2018:Green Book",10,0.031
"2018:Green Book",11,0
"2018:Green Book",12,0.002
"2018:Green Book",13,0
"2018:Green Book",14,0.055
"2018:Green Book",15,0
"2018:Green Book",16,0.031
"2018:Green Book",17,0
"2018:Green Book",18,0
"2018:Green Book",19,0
"2018:Green Book",20,0
"2018:Green Book",21,0
"2018:Green Book",22,0.196
"2018:Green Book",23,0.196
"2018:Green Book",24,0.051
"2018:Green Book",25,0
"2018:Green Book",26,0.023
"2018:Green Book",27,0.037
"2018:Green Book",28,0
"2018:Green Book",29,0
"2018:Green Book",30,0
"2018:Green Book",31,0
"2018:Green Book",32,0
"2018:Green Book",33,0
"2018:Green Book",34,0
"2018:Green Book",35,0
"2018:Green Book",36,0.108
"2018:Green Book",37,0
"2018:Green Book",38,0
"2018:Green Book",39,0
"2018:Green Book",40,0.002
"2018:Green Book",41,0.035
"2018:Green Book",42,0
"2018:Green Book",43,0
"2018:Green Book",44,0
"2018:Green Book",45,0
"2018:Green Book",46,0.002
"2018:Green Book",47,0
"2018:Green Book",48,0
"2018:Green Book",49,0
"2018:Green Book",50,0
"2018:Roma",1,0
"2018:Roma",2,0
"2018:Roma",3,0.004
"2018:Roma",4,0
"2018:Roma",5,0
"2018:Roma",6,0.184
"2018:Roma",7,0
"2018:Roma",8,0.004
"2018:Roma",9,0.09
"2018:Roma",10,0.012
"2018:Roma",11,0
"2018:Roma",12,0.165
"2018:Roma",13,0.004
"2018:Roma",14,0.004
"2018:Roma",15,0
"2018:Roma",16,0
"2018:Roma",17,0
"2018:Roma",18,0
"2018:Roma",19,0.053
"2018:Roma",20,0
"2018:Roma",21,0
"2018:Roma",22,0.116
"2018:Roma",23,0
"2018:Roma",24,0
"2018:Roma",25,0
"2018:Roma",26,0.042
"2018:Roma",27,0.045
"2018:Roma",28,0.023
"2018:Roma",29,0
"2018:Roma",30,0
"2018:Roma",31,0
"2018:Roma",32,0
"2018:Roma",33,0.105
"2018:Roma",34,0.064
"2018:Roma",35,0
"2018:Roma",36,0
"2018:Roma",37,0.012
"2018:Roma",38,0
"2018:Roma",39,0.004
"2018:Roma",40,0
"2018:Roma",41,0
"2018:Roma",42,0
"2018:Roma",43,0.008
"2018:Roma",44,0
"2018:Roma",45,0
"2018:Roma",46,0
"2018:Roma",47,0
"2018:Roma",48,0
"2018:Roma",49,0.049
"2018:Roma",50,0
"2018:The Favourite",1,0
"2018:The Favourite",2,0
"2018:The Favourite",3,0
"2018:The Favourite",4,0
"2018:The Favourite",5,0.012
"2018:The Favourite",6,0.077
"2018:The Favourite",7,0.031
"2018:The Favourite",8,0
"2018:The Favourite",9,0
"2018:The Favourite",10,0.091
"2018:The Favourite",11,0.003
"2018:The Favourite",12,0.028
"2018:The Favourite",13,0
"2018:The Favourite",14,0
"2018:The Favourite",15,0.07
"2018:The Favourite",16,0
"2018:The Favourite",17,0
"2018:The Favourite",18,0
"2018:The Favourite",19,0
"2018:The Favourite",20,0.021
"2018:The Favourite",21,0.438
"2018:The Favourite",22,0
"2018:The Favourite",23,0
"2018:The Favourite",24,0.005
"2018:The Favourite",25,0
"2018:The Favourite",26,0
"2018:The Favourite",27,0
"2018:The Favourite",28,0
"2018:The Favourite",29,0
"2018:The Favourite",30,0.003
"2018:The Favourite",31,0.003
"2018:The Favourite",32,0
"2018:The Favourite",33,0
"2018:The Favourite",34,0.026
"2018:The Favourite",35,0.01
"2018:The Favourite",36,0
"2018:The Favourite",37,0
"2018:The Favourite",38,0.003
"2018:The Favourite",39,0
"2018:The Favourite",40,0
"2018:The Favourite",41,0.103
"2018:The Favourite",42,0
"2018:The Favourite",43,0
"2018:The Favourite",44,0
"2018:The Favourite",45,0.01
"2018:The Favourite",46,0.045
"2018:The Favourite",47,0
"2018:The Favourite",48,0.017
"2018:The Favourite",49,0
"2018:The Favourite",50,0
"2018:Vice",1,0.138
"2018:Vice",2,0
"2018:Vice",3,0.008
"2018:Vice",4,0
"2018:Vice",5,0
"2018:Vice",6,0.053
"2018:Vice",7,0
"2018:Vice",8,0
"2018:Vice",9,0.004
"2018:Vice",10,0
"2018:Vice",11,0.09
"2018:Vice",12,0.049
"2018:Vice",13,0
"2018:Vice",14,0
"2018:Vice",15,0
"2018:Vice",16,0
"2018:Vice",17,0.056
"2018:Vice",18,0
"2018:Vice",19,0
"2018:Vice",20,0
"2018:Vice",21,0
"2018:Vice",22,0.004
"2018:Vice",23,0.049
"2018:Vice",24,0
"2018:Vice",25,0
"2018:Vice",26,0
"2018:Vice",27,0.045
"2018:Vice",28,0
"2018:Vice",29,0.015
"2018:Vice",30,0.034
"2018:Vice",31,0
"2018:Vice",32,0
"2018:Vice",33,0
"2018:Vice",34,0
"2018:Vice",35,0.064
"2018:Vice",36,0.045
"2018:Vice",37,0.053
"2018:Vice",38,0.004
"2018:Vice",39,0
"2018:Vice",40,0
"2018:Vice",41,0.012
"2018:Vice",42,0
"2018:Vice",43,0.004
"2018:Vice",44,0
"2018:Vice",45,0.258
"2018:Vice",46,0
"2018:Vice",47,0
"2018:Vice",48,0
"2018:Vice",49,0
"2018:Vice",50,0.004
"2019:1917",1,0.001
"2019:1917",2,0.012
"2019:1917",3,0.001
"2019:1917",4,0.001
"2019:1917",5,0.001
"2019:1917",6,0.001
"2019:1917",7,0.001
"2019:1917",8,0.001
"2019:1917",9,0.001
"2019:1917",10,0.235
"2019:1917",11,0.001
"2019:1917",12,0.069
"2019:1917",13,0.001
"2019:1917",14,0.012
"2019:1917",15,0.018
"2019:1917",16,0.001
"2019:1917",17,0.001
"2019:1917",18,0.001
"2019:1917",19,0.012
"2019:1917",20,0.292
"2019:1917",21,0.001
"2019:1917",22,0.001
"2019:1917",23,0.001
"2019:1917",24,0.001
"2019:1917",25,0.001
"2019:1917",26,0.001
"2019:1917",27,0.041
"2019:1917",28,0.001
"2019:1917",29,0.212
"2019:1917",30,0.001
"2019:1917",31,0.001
"2019:1917",32,0.001
"2019:1917",33,0.001
"2019:1917",34,0.035
"2019:1917",35,0.012
"2019:1917",36,0.001
"2019:1917",37,0.001
"2019:1917",38,0.001
"2019:1917",39,0.006
"2019:1917",40,0.001
"2019:1917",41,0.012
"2019:1917",42,0.006
"2019:1917",43,0.001
"2019:1917",44,0.001
"2019:1917",45,0.001
"2019:1917",46,0.001
"2019:1917",47,0.006
"2019:1917",48,0.001
"2019:1917",49,0.001
"2019:1917",50,0.001
"2019:Jojo Rabbit",1,0.04
"2019:Jojo Rabbit",2,0
"2019:Jojo Rabbit",3,0
"2019:Jojo Rabbit",4,0
"2019:Jojo Rabbit",5,0
"2019:Jojo Rabbit",6,0
"2019:Jojo Rabbit",7,0
"2019:Jojo Rabbit",8,0
"2019:Jojo Rabbit",9,0
"2019:Jojo Rabbit",10,0.06
"2019:Jojo Rabbit",11,0
"2019:Jojo Rabbit",12,0
"2019:Jojo Rabbit",13,0
"2019:Jojo Rabbit",14,0.004
"2019:Jojo Rabbit",15,0.099
"2019:Jojo Rabbit",16,0
"2019:Jojo Rabbit",17,0
"2019:Jojo Rabbit",18,0.004
"2019:Jojo Rabbit",19,0
"2019:Jojo Rabbit",20,0.111
"2019:Jojo Rabbit",21,0
"2019:Jojo Rabbit",22,0.158
"2019:Jojo Rabbit",23,0
"2019:Jojo Rabbit",24,0
"2019:Jojo Rabbit",25,0
"2019:Jojo Rabbit",26,0
"2019:Jojo Rabbit",27,0
"2019:Jojo Rabbit",28,0
"2019:Jojo Rabbit",29,0.155
"2019:Jojo Rabbit",30,0
"2019:Jojo Rabbit",31,0.02
"2019:Jojo Rabbit",32,0.008
"2019:Jojo Rabbit",33,0
"2019:Jojo Rabbit",34,0.182
"2019:Jojo Rabbit",35,0.004
"2019:Jojo Rabbit",36,0.004
"2019:Jojo Rabbit",37,0
"2019:Jojo Rabbit",38,0
"2019:Jojo Rabbit",39,0
"2019:Jojo Rabbit",40,0
"2019:Jojo Rabbit",41,0.056
"2019:Jojo Rabbit",42,0.008
"2019:Jojo Rabbit",43,0.008
"2019:Jojo Rabbit",44,0.052
"2019:Jojo Rabbit",45,0
"2019:Jojo Rabbit",46,0
"2019:Jojo Rabbit",47,0.004
"2019:Jojo Rabbit",48,0
"2019:Jojo Rabbit",49,0
"2019:Jojo Rabbit",50,0.008
"2019:Joker",1,0
"2019:Joker",2,0
"2019:Joker",3,0.104
"2019:Joker",4,0
"2019:Joker",5,0
"2019:Joker",6,0
"2019:Joker",7,0.003
"2019:Joker",8,0.007
"2019:Joker",9,0
"2019:Joker",10,0.127
"2019:Joker",11,0
"2019:Joker",12,0.018
"2019:Joker",13,0
"2019:Joker",14,0
"2019:Joker",15,0.096
"2019:Joker",16,0.211
"2019:Joker",17,0
"2019:Joker",18,0
"2019:Joker",19,0
"2019:Joker",20,0
"2019:Joker",21,0
"2019:Joker",22,0.2
"2019:Joker",23,0
"2019:Joker",24,0
"2019:Joker",25,0.002
"2019:Joker",26,0
"2019:Joker",27,0.017
"2019:Joker",28,0.008
"2019:Joker",29,0.003
"2019:Joker",30,0
"2019:Joker",31,0
"2019:Joker",32,0.111
"2019:Joker",33,0
"2019:Joker",34,0
"2019:Joker",35,0.002
"2019:Joker",36,0
"2019:Joker",37,0.002
"2019:Joker",38,0
"2019:Joker",39,0.01
"2019:Joker",40,0.01
"2019:Joker",41,0
"2019:Joker",42,0
"2019:Joker",43,0.023
"2019:Joker",44,0.038
"2019:Joker",45,0
"2019:Joker",46,0.002
"2019:Joker",47,0
"2019:Joker",48,0
"2019:Joker",49,0
"2019:Joker",50,0
"2019:Le Mans '66",1,0
"2019:Le Mans '66",2,0
"2019:Le Mans '66",3,0
"2019:Le Mans '66",4,0
"2019:Le Mans '66",5,0
"2019:Le Mans '66",6,0
"2019:Le Mans '66",7,0
"2019:Le Mans '66",8,0
"2019:Le Mans '66",9,0
"2019:Le Mans '66",10,0
"2019:Le Mans '66",11,0
"2019:Le Mans '66",12,0
"2019:Le Mans '66",13,0.026
"2019:Le Mans '66",14,0
"2019:Le Mans '66",15,0.037
"2019:Le Mans '66",16,0
"2019:Le Mans '66",17,0
"2019:Le Mans '66",18,0.081
"2019:Le Mans '66",19,0
"2019:Le Mans '66",20,0
"2019:Le Mans '66",21,0
"2019:Le Mans '66",22,0
"2019:Le Mans '66",23,0.228
"2019:Le Mans '66",24,0.008
"2019:Le Mans '66",25,0
"2019:Le Mans '66",26,0
"2019:Le Mans '66",27,0
"2019:Le Mans '66",28,0
"2019:Le Mans '66",29,0
"2019:Le Mans '66",30,0
"2019:Le Mans '66",31,0.07
"2019:Le Mans '66",32,0.004
"2019:Le Mans '66",33,0
"2019:Le Mans '66",34,0
"2019:Le Mans '66",35,0
"2019:Le Mans '66",36,0
"2019:Le Mans '66",37,0
"2019:Le Mans '66",38,0
"2019:Le Mans '66",39,0
"2019:Le Mans '66",40,0.081
"2019:Le Mans '66",41,0
"2019:Le Mans '66",42,0.096
"2019:Le Mans '66",43,0
"2019:Le Mans '66",44,0
"2019:Le Mans '66",45,0.078
"2019:Le Mans '66",46,0
"2019:Le Mans '66",47,0
"2019:Le Mans '66",48,0.276
"2019:Le Mans '66",49,0
